conversation_id,technique,iteration,participant,response,Answer,reasoning
6,CoT,4,D,Agreeable,Moderate,日程・時間に即応、店も第2希望に合わせて「ブイヨンでいいよ」と譲る。
6,CoT,5,A,Agreeable,Moderate,日程・場所提案に素早く同意し、店も当初のハンバーグからブイヨンへ柔軟にシフトして「じゃあブイヨンいくか」と合意を形成。
6,CoT,5,B,Agreeable,Moderate,「いいよー」「こだわりないから折れてもいい」「ブイヨンにしますか」など常に受容的で流れに合わせる。
6,CoT,5,C,Moderate,Moderate,他者提案に「アリ」「全然アリ」と肯定しつつ、自分はブイヨン志向を明示。賛同・主張のバランスが取れている。
6,CoT,5,D,Agreeable,Moderate,ファイヤーハウスの希望は示すが、他者の状況を踏まえ「ならブイヨンでいいよ」と折れて合意に寄与。
6,ZS,1,A,Agreeable,Moderate,他者提案に対し「アリ」「おけ」「良さそう」など同意が多く、最終的にも「じゃあブイヨンいくか」と合わせた。
6,ZS,1,B,Agreeable,Moderate,序盤から「いいよー」「だね」と同意が多く、「折れてもいい」と明言し、最後も「ブイヨンにしますか」と追随。
6,ZS,1,C,Moderate,Moderate,他者案には「アリ」と受容しつつ、自分の第1希望（ブイヨン）を明確に主張もしており、同意と主張のバランスが取れている。
6,ZS,1,D,Agreeable,Moderate,自案（ファイヤーハウス）を自ら弱め、「ならブイヨンでいいよ」「2番目にしたし」と合意形成に寄与。
6,ZS,2,A,Agreeable,Moderate,"Frequently accepted proposals and moved toward consensus (“おけ”, “良さそう”, “じゃあブイヨンいくか”)."
6,ZS,2,B,Agreeable,Moderate,"Often agreed and emphasized willingness to yield (“いいよー”, “じゃあ8で”, “折れてもいいよ”, “ブイヨンにしますか”)."
6,ZS,2,C,Moderate,Moderate,"Negotiated date (declined 18th but accepted 8th) and was generally supportive of venue ideas (“アリ”, “全然アリ”, “おけ”). Balanced agreement with some reservations."
6,ZS,2,D,Agreeable,Moderate,"Accepted changes readily (date from 18th to 8th; venue to ブイヨン: “あーならブイヨンでいいよ”, “2番目にしたし”)."
6,ZS,3,A,Agreeable,Moderate,"Often accepted others’ suggestions (date/time, final choice). Framed his own preference as weak and went with the group."
6,ZS,3,B,Agreeable,Moderate,"Frequently agreed (“いいよー,” “じゃあ8で,” “折れてもいいよ,” thumbs-up). Willing to follow the group."
6,ZS,3,C,Moderate,Moderate,"Showed some reservation on initial date (“ちょい渋め”), guided location, but ultimately aligned with group and stated low attachment to alternatives."
6,ZS,3,D,Agreeable,Moderate,Accepted moving the date to the 8th and switched to ブイヨン when others leaned that way; confirmed final time promptly.
6,ZS,4,A,Agreeable,Moderate,日程はD提案の8日に即同意。店案に対してもC・D案を否定せず前向きコメントを出し、最終的に多数意見のブイヨンで合意・取りまとめ。
6,ZS,4,B,Agreeable,Moderate,日程・場所とも他者提案に「いいよー」「だね」「ブイヨンにしますか」と追随。自らこだわりがないと明言し折れる姿勢を示す。
6,ZS,4,C,Agreeable,Moderate,日程は調整の末8日に同意。Aのハンバーグ案を「アリ」と受容。最終決定にも「おけ」で即応し全体に協調的。
6,ZS,4,D,Agreeable,Moderate,当初の店の時間帯条件は述べるが、日程・時間に「おけ」「👍」で同調し、店も他者の意向を受けてブイヨンに変更。
6,ZS,5,A,Agreeable,Moderate,他人の提案（FIRE HOUSE）に肯定的コメントをしつつ、最終的に自分の第一希望からブイヨンへ歩み寄った。合意形成に寄与。
6,ZS,5,B,Agreeable,Moderate,日程・場所・店選びで一貫して柔軟。「こだわりない」「折れてもいい」発言、最終決定を促す『ブイヨンにしますか』で合意を後押し。
6,ZS,5,C,Moderate,Moderate,自分の推しを示しつつも他案（ハンバーグ）に「アリ」と受容し、強い拒否はしない。合意には前向きだが、主導的役割もあり同調一辺倒ではない。
6,ZS,5,D,Agreeable,Moderate,自身の趣向（本郷外）を述べた後、『ならブイヨンでいいよ』『2番目にしたし』と素早く妥協し合意へ。
55,ND,1,A,Agreeable,Agreeable,全体の調整役として同意表明が多く、最終的に自分の推し(ナンステーション)よりムスカンに合わせた。
55,ND,1,B,Disagreeable,Disagreeable,他者の王将推しに対し繰り返し否定し、ムスカンを強く促進。柔軟さも見せるが全体として反対傾向が目立つ。
55,ND,1,C,Agreeable,Moderate,「王将でも全然いい」「おk」など同意・譲歩が多く、グループに合わせる姿勢が強い。
55,ND,1,D,Disagreeable,Disagreeable,ムスカンに対して「ムスカんはあかん」を繰り返し、王将へ固執。ただし最終的には譲歩。
55,ND,2,A,Agreeable,Agreeable,日程・場所に柔軟（「その中ならいつでも大丈夫ー！」）で、会話重視の席種提案に同調。「じゃあムスカンにしよっか！」と多数に合わせて収束させるなど同意的。
55,ND,2,B,Disagreeable,Disagreeable,Dの王将推しに対し「王将はダメ」「前回も却下した」と反対姿勢を繰り返し、ムスカンを強く押し通そうとする傾向。ただし代替としてナンステーション容認も発言。
55,ND,2,C,Agreeable,Moderate,「他になかったら大丈夫」「王将でも全然いいけど」と受容的で、Bの流れにも乗って「ムスカンがいいかも」と同調。決定後も「おk」と即応。
55,ND,2,D,Disagreeable,Disagreeable,序盤から「王将で決まってたはず」と既成事実化し、ムスカンに「ムスカんはあかん」と反対。ただし最終的に「ムスカんでも別にいいよ」「よさげ」と受け入れ。
55,ND,3,A,Agreeable,Agreeable,他者の提案に共感・同調しながら進行し、最終的に多数意見（ムスカン）へ合わせて決定を促す。
55,ND,3,B,Disagreeable,Disagreeable,他者案（王将）を明確に否定し、自案（ムスカン）に強く誘導。譲歩もするが基本は反対・主導が多い。
55,ND,3,C,Agreeable,Moderate,「他になかったら大丈夫」「王将でも全然いい」と受容的で、ムスカンにも同意するなど同調的。
55,ND,3,D,Moderate,Disagreeable,序盤は王将以外に否定的だが、議論の流れに応じて「ムスカんでも別にいいよ」「よさげ」と最終的に受け入れる。
55,ND,4,A,Agreeable,Agreeable,他者の意見を受け止めて調整し、「じゃあムスカンにしよっか！」と合意形成に動く。強い反対はせず柔軟。
55,ND,4,B,Disagreeable,Disagreeable,他者の王将推しに対し「王将はダメ」「前回も却下」と否定が目立つ。一方で「ナンステーションでも良い」と譲歩もあるが、全体として反対の主張が多い。
55,ND,4,C,Agreeable,Moderate,「王将でも全然いい」「ムスカンがいいかも」など周囲に合わせやすく、抵抗が少ない。
55,ND,4,D,Disagreeable,Disagreeable,ムスカン提案に「ムスカんはあかん」と繰り返し反対し、「王将>>定食屋」と自分の序列を崩さない姿勢が目立つ。最終的には受け入れるが、当初は反対が多い。
55,ND,5,A,Agreeable,Agreeable,相づちや同意表現が多く、他者の意見に合わせて『ムスカンにしよっか！』とまとめ役に回った。
55,ND,5,B,Disagreeable,Disagreeable,他者の『王将』推しに対し『王将はダメ』と繰り返し反対し、自分の推しに引き寄せようとする反応が目立つ。
55,ND,5,C,Agreeable,Moderate,『他になかったら大丈夫』『王将でも全然いい』など、他人の提案を受け入れる姿勢が一貫。
55,ND,5,D,Moderate,Disagreeable,当初は『ムスカンはあかん』と反対するが、流れに応じて『ムスカンでも別にいい』と受容し、反対と同意が拮抗。
55,CoT,1,A,Agreeable,Agreeable,相手の提案に「うんうん」「よさそう？」と追随し、全体の合意形成を促進。自身の推しより会話の調整を優先。
55,CoT,1,B,Disagreeable,Disagreeable,他者の王将推しに対し「王将はダメ」「前回も却下した」と否定的。自分の推し（ムスカン）に固執。
55,CoT,1,C,Agreeable,Moderate,「他になかったら大丈夫」「王将でも全然いい」「ムスカンがいいかも」など、他者提案を受け入れやすい。
55,CoT,1,D,Moderate,Disagreeable,序盤は王将以外に否定的だが、最終的に「ムスカんでも別にいいよ」「よさげ」と受容。反対と受容の両面が見られる。
55,CoT,2,A,Agreeable,Agreeable,日程や時間に柔軟に合わせつつ相槌が多く、最終的に自分はナンステ派でも『じゃあムスカンにしよっか！』と合意へ促した。
55,CoT,2,B,Disagreeable,Disagreeable,他者の王将推しに『王将はダメ』と反対し続け、圧のある発言で流れを自案へ。途中『ナンステでも良い』と柔軟さも見せるが基本は反対・主導が目立つ。
55,CoT,2,C,Agreeable,Moderate,『王将でも全然いい』『おっけい』など受容的な返答が多く、他者の提案に合わせて態度を調整。
55,CoT,2,D,Disagreeable,Disagreeable,ムスカンに繰り返し否定的で王将を強く主張。ただし最終的には『ムスカんでも別にいいよ』と折れている。
55,CoT,3,A,Agreeable,Agreeable,他者の発言に「うんうん」「せやな」と同調が多く、最終的にB・Cの流れを受け「ムスカンにしよっか！」と収束させる。
55,CoT,3,B,Disagreeable,Disagreeable,Dの王将推しに対し「王将はダメ」「前回も却下」と度々反対。一方で代替案（ナンステ）容認もあるが主に反対・押し切り傾向。
55,CoT,3,C,Agreeable,Moderate,「王将でも全然いい」「ムスカンがいいかも」など周囲に合わせる発言が多く、決定にもすぐ同意。
55,CoT,3,D,Moderate,Disagreeable,序盤はムスカン否定・王将推しで反対姿勢だが、最終的に「ムスカんでも別にいいよ」「よさげ」と妥協。反対と同意が混在。
55,CoT,4,A,Agreeable,Agreeable,各人の都合調整をリードしながら、多数意見（ムスカン2票）を踏まえて「じゃあムスカンにしよっか！」と取りまとめ、他者に合わせやすい。
55,CoT,4,B,Disagreeable,Disagreeable,Dの王将推しに対し「王将はダメ」「前回も却下」と度々否定し、ムスカンを強く押し続けるため、反対姿勢が目立つ。
55,CoT,4,C,Agreeable,Moderate,「王将でも全然いい」「ムスカンがいいかも」と他者の提案に合わせて受容しやすく、反対はほぼしない。
55,CoT,4,D,Disagreeable,Disagreeable,ムスカンに対して「あかん」を繰り返し、王将への固執が強い。一方で最終的には受け入れるが、全体として反対が多い。
55,CoT,5,A,Agreeable,Agreeable,スケジュール・店選びで相槌・同意が多く、最終的に自分の推し（ナンステ）よりもムスカンに合わせる。
55,CoT,5,B,Moderate,Disagreeable,王将案には否定的だが、ナンステーションでも可と述べるなど一部柔軟性あり。
55,CoT,5,C,Agreeable,Moderate,「他になかったら大丈夫」「王将でも全然いい」と他者案への受容が高く、最終的にムスカンに同意。
55,CoT,5,D,Disagreeable,Disagreeable,ムスカンに繰り返し否定的な反応を示し、王将を強く推す。ただし最後は渋々同意。
55,ZS,1,A,Agreeable,Agreeable,各人の都合や意見に対して『うんうん』『せやな』と同調し、最終決定も『じゃあムスカンにしよっか！』と合意形成を主導。
55,ZS,1,B,Disagreeable,Disagreeable,Dの王将推しに対し『王将はダメ』『前回も却下した』とたびたび反対し、ムスカンへの固執が強い。
55,ZS,1,C,Agreeable,Moderate,『他になかったら大丈夫』『王将でも全然いいけど』など柔軟で、周囲の提案に寄り添いながら最終的にムスカンに同調。
55,ZS,1,D,Moderate,Disagreeable,序盤はムスカンに反対し王将を強く主張したが、『無理なら諦める』『ムスカんでも別にいいよ』と折れて合意に参加。
55,ZS,2,A,Agreeable,Agreeable,他者の提案に相づち・同意が多く、票の流れを踏まえて『じゃあムスカンにしよっか！』と合意形成へ。自身の推し変更も厭わない。
55,ZS,2,B,Disagreeable,Disagreeable,他者（D）の王将推しに対し繰り返し否定し、自分の第一希望（ムスカン）を維持。代替（ナンステーション）も出すが基本的に譲らない姿勢。
55,ZS,2,C,Agreeable,Moderate,他者提案への受容が多く（『他になかったら大丈夫』『王将でも全然いい』）、流れに合わせてムスカン支持へ。
55,ZS,2,D,Moderate,Disagreeable,当初は他者案（ムスカン）に反対がちだが、議論が進むと受容（『ムスカんでも別にいいよ』）。反対・容認が混在。
55,ZS,3,A,Agreeable,Agreeable,日程や店選びで『うんうん』『やね！』『よさそう？』など合意的に進め、最終的に『ムスカンにしよっか！』と多数に合わせてまとめ役に。
55,ZS,3,B,Disagreeable,Disagreeable,他者の『王将』推しを『ダメ』と度々拒否し、自分の推しを一貫して強調。途中で『ナンステーションでも良い』と譲歩もあるが全体として反対姿勢が目立つ。
55,ZS,3,C,Agreeable,Moderate,『他になかったら大丈夫』『王将でも全然いい』『おっけい』など同調・受容が多く、多数意見に合わせる傾向。
55,ZS,3,D,Disagreeable,Disagreeable,『ムスカんはあかん』を繰り返し他者案に反対。最終的に『別にいいよ』と折れるが、過程では反対が多い。
55,ZS,4,A,Agreeable,Agreeable,相槌や同意（うんうん、せやな）で流れを整え、最終的にムスカンでの合意を提案するなど協調的。
55,ZS,4,B,Disagreeable,Disagreeable,Dの王将推しを繰り返し否定し、自分の推し（ムスカン）を譲らない傾向が強い。
55,ZS,4,C,Agreeable,Moderate,「他になかったら大丈夫」「王将でも全然いい」など周囲に合わせやすい態度が多い。
55,ZS,4,D,Disagreeable,Disagreeable,ムスカンへの反対を繰り返し、王将に固執。ただし最終局面では譲歩するが、全体としては反対姿勢が目立つ。
55,ZS,5,A,Agreeable,Agreeable,日程調整や他者案への相槌が多く（「うんうん」「やね！」）、自身の推しからも最終的にムスカンへ同意して決定を促進。
55,ZS,5,B,Disagreeable,Disagreeable,Dの王将推しに対し「王将はダメ」と明確に反対し、自案を強く押し続ける姿勢が目立つ。ただし代替（ナンステ）容認も発言はあるが全体として反対・主張が優位。
55,ZS,5,C,Agreeable,Moderate,「他になかったら大丈夫」「王将でも全然いい」など柔軟で同調的。最終的にムスカン支持へ合わせ、合意形成に協力的。
55,ZS,5,D,Moderate,Disagreeable,序盤はムスカン否定など反対的だが、終盤「ムスカんでも別にいいよ」「よさげ」と譲歩。反対と同意が混在し全体は中庸。
7,ND,1,A,Agreeable,Agreeable,他者の肉提案に即同調（それなら肉にしよう）、日時や店選定でも「そしよう」「いける」など同意が多く、焼き・非焼きでも譲歩。
7,ND,1,B,Moderate,Moderate,同意もしつつ（おｋ等）、二次会誘導や辛口口コミの共有など是々非々で評価し、流れを調整。
7,ND,1,C,Agreeable,Moderate,「合わせます」「りょーかい」など賛同が一貫して多く、最終案にも素直に同調。
7,ND,1,D,Moderate,Moderate,乗り気で賛同する一方、口コミ懸念など反対意見も適宜出し、バランス型。
7,ND,1,E,Agreeable,Moderate,「あり」「こだわりない」など柔軟に受け入れ、最終決定にも賛同。
7,ND,2,A,Agreeable,Agreeable,他者に歩調を合わせる場面が多い（時間18:00への調整、焼きへのこだわり撤回、『一心たん助』はレビューで『やめましょう』と即時撤回）。最終的に多数意見の暴走（アバンギャルド）へ収束。
7,ND,2,B,Moderate,Moderate,賛同もしつつ（『おｋ』『お』）、場面により方向転換を促す（0秒は二次会指示、辛口レビュー引用）など同調一辺倒ではない。
7,ND,2,C,Agreeable,Moderate,常に同意・追随傾向（『りょーかい！』『合わせます』『どこも美味しそう』）。最終案にもスタンプ・一票で賛成。
7,ND,2,D,Moderate,Moderate,共感・同意（『うんうん』『わかる』）が多い一方、特定案（『一心たん助』）にはレビュー根拠の懸念を示すなど是々非々。
7,ND,2,E,Agreeable,Moderate,合意形成を促進（『じゃあ8のよる？』『時間決めよ』）しつつ、多くの提案に『あり』『おれは焼きにはこだわりない！』と柔軟に同意。最終案に条件検討を添えつつ賛成。
7,ND,3,A,Agreeable,Agreeable,他者の肉希望に即同調、口コミを受けた撤回、焼きへのこだわり放棄、最終的に暴走→0秒案で合意形成に寄り添う。
7,ND,3,B,Moderate,Moderate,時間・店案に対し「おｋ」など同意も多いが、他者に案出しを促したりレビュー共有で評価調整も行い、特定案への過度な賛否は示さない。
7,ND,3,C,Agreeable,Moderate,「合わせます」「どこも美味しそう」など同調的で、最終案（暴走機関車）にも賛成票。
7,ND,3,D,Moderate,Moderate,概ね前向きだが、口コミを根拠に一心たん助に慎重姿勢を見せるなど是々非々。
7,ND,3,E,Agreeable,Moderate,時間・店・飲み方（ワインシェア等）に柔軟に賛同し、焼きへのこだわりもないと表明。
7,ND,4,A,Agreeable,Agreeable,他者提案に「おいしそう」「そしましょう」など同調が多く、自案（有楽町の食べ放題）も口コミ・価格であっさり撤回する柔軟さ。
7,ND,4,B,Agreeable,Moderate,時間や店の流れに「おｋ」「有楽町のでもいいよ」と賛同が多い。レビュー共有はあるが反対にはつながっていない。
7,ND,4,C,Agreeable,Moderate,「合わせます」「どこも美味しそう」「話題作りに暴走機関車一票」など全体に迎合的。
7,ND,4,D,Moderate,Moderate,賛同しつつも、一心たん助には口コミ面から慎重な姿勢を示す。完全同調でも強い反対でもなく場面に応じた是々非々。
7,ND,4,E,Agreeable,Moderate,「あり」「おれは焼きにはこだわりない」「暴走機関車にするとしたら…」など、他案受容と前向きな補足が中心。
7,ND,5,A,Agreeable,Agreeable,他者提案に『おいしそう』『それなら肉にしよう』『やめましょう』『そしましょう』等、同意・追随が目立つ。
7,ND,5,B,Moderate,Moderate,同意も多いが、価格への言及や辛口レビュー引用で調整・反対も行う。賛否バランス型。
7,ND,5,C,Agreeable,Moderate,『合わせます』『りょーかい！』『一票』など同調反応が中心で抵抗が少ない。
7,ND,5,D,Moderate,Moderate,相槌や賛同もしつつ、Danに否定的見解を出し代替提案もするなど、賛否のバランスを取る。
7,ND,5,E,Agreeable,Moderate,『あり』『こだわりない』『おｋ』など、他者提案に前向きに乗る返答が多い。
7,CoT,1,A,Moderate,Agreeable,他者案に同調（『おいしそう』『それなら肉』）しつつ、口コミ・価格で撤回も行い、主導と同調のバランス。
7,CoT,1,B,Moderate,Moderate,同意もしつつ（二次会振り分け等）、レビュー引用で方向づけ。全面賛同でも強硬反対でもない。
7,CoT,1,C,Agreeable,Moderate,『合わせます』『どこも美味しそう』など受容的で、条件（秋葉原可、ワイン可）も他者に合わせる。
7,CoT,1,D,Moderate,Moderate,『こだわりない』等柔軟だが、暴走推しや口コミ指摘で舵取りにも関与。
7,CoT,1,E,Agreeable,Moderate,『あり』『こだわりない』が多く、他者の提案に乗って具体化（コース/単品）を進める。
7,CoT,2,A,Agreeable,Agreeable,他者の提案に柔軟（肉にしよう、焼かないでいい等）。たん助も評判・価格で撤回。最終案（暴走→0秒）に乗り、進行。
7,CoT,2,B,Moderate,Moderate,同意もするが（おｋ）、他者に案出しを促し、二次会誘導やレビュー提示で方向も調整。追随一辺倒ではない。
7,CoT,2,C,Agreeable,Moderate,「合わせます」「夜ならいつでも」「りょーかい！」と同調が多く、最終案にもスタンプで賛同。
7,CoT,2,D,Moderate,Moderate,柔軟に同意（焼きへのこだわりなし等）しつつ、レビュー懸念も提示。賛否のバランスが取れている。
7,CoT,2,E,Agreeable,Moderate,場所条件以外は「あり」「大好き」「あり」など賛同が多く、コース/単品にも柔軟。
7,CoT,3,A,Agreeable,Agreeable,他者の肉希望や店案に同調が多く、否定は価格・口コミ根拠で一度のみ。柔軟に追従。
7,CoT,3,B,Moderate,Moderate,最終案には同意するが、別案（たん助）にはレビューを貼って批判的。賛否がバランス。
7,CoT,3,C,Agreeable,Moderate,「合わせます」「話題作りに暴走機関車一票」など追従的発言が中心。
7,CoT,3,D,Moderate,Moderate,他者意見に合わせつつ、口コミを根拠に牽制も行うため過度に同調しない。
7,CoT,3,E,Agreeable,Moderate,終始「あり」「おｋ」で順応。焼きへのこだわり無し、コース案にも柔軟対応。
7,CoT,4,A,Agreeable,Agreeable,日時・店・飲み方で同意と調整発言が多く、評判や価格情報で候補を撤回するなど柔軟に追随。
7,CoT,4,B,Moderate,Moderate,多くに同意する一方、他者に提案を促しレビューで再考を促すなど、追随と主導が半々。
7,CoT,4,C,Agreeable,Moderate,「夜ならいつでも」「合わせます」など一貫して追随。最終案にも賛成スタンプで同調。
7,CoT,4,D,Moderate,Moderate,他者案を評価しつつも、価格・口コミを根拠に再検討を提案。賛同と是正のバランス型。
7,CoT,4,E,Agreeable,Moderate,場所制約は述べるが、焼き方や飲み方には「こだわりない」「あり」と追随が多い。
7,CoT,5,A,Agreeable,Agreeable,肉提案に即同意、焼く/焼かないは他に合わせ、たん助の否定的口コミで撤回するなど柔軟に追随。
7,CoT,5,B,Moderate,Moderate,賛同もしつつ（おｋ等）、レビュー提示で候補を精査し二次会分担を提案。賛否のバランスが取れている。
7,CoT,5,C,Agreeable,Moderate,「合わせます」「どこも美味しそう」など一貫して迎合的。ワイン可など条件も他者に合わせる。
7,CoT,5,D,Moderate,Moderate,好みは強いが「こだわりない」「系列だしいいんじゃない？」など妥協的発言も多く、反対は強くない。
7,CoT,5,E,Agreeable,Moderate,場所制約以外は「あり」「一票」など同意が多く、コース/単品も皆の方針に合わせる。
7,ZS,1,A,Agreeable,Agreeable,他者の懸念（価格・口コミ）で有楽町たん助を撤回、焼かない案にも同調。エリアや飲み方（ワイン共有）も柔軟に受容。
7,ZS,1,B,Moderate,Moderate,多くに同意しつつ周囲へ提案要求や2次会誘導、口コミ引用で再考促すなど是々非々。
7,ZS,1,C,Agreeable,Moderate,「合わせます」「どこも美味しそう」など追随が多く、暴走案やワインにも前向きに同意。
7,ZS,1,D,Moderate,Moderate,焼きへの拘りはない等で柔軟だが、価格や口コミで選別も行い、賛否のバランスが取れている。
7,ZS,1,E,Agreeable,Moderate,頻繁に「あり」「おｋ」で同意し、コース/飲み方も他に合わせる姿勢が強い。
7,ZS,2,A,Agreeable,Agreeable,肉提案に即同調、焼きへのこだわりも周囲に合わせて撤回。口コミでの撤回や最終案にも素直に追随。
7,ZS,2,B,Moderate,Moderate,『おｋ』など同意は多いが、他者に案出しを促す・二次会振り分けなど独自意見も併存。
7,ZS,2,C,Agreeable,Moderate,『夜ならいつでも』『合わせます』など受容的。話題作り票やワイン可など周囲に追随。
7,ZS,2,D,Moderate,Moderate,『わかる』『うんうん』と同意しつつ、レビュー懸念やプラン提案で主体性も発揮。
7,ZS,2,E,Agreeable,Moderate,『あり』『じゃあ8のよる？』と調整役。焼き方へのこだわり無しを明言し、最終方向にも賛同。
7,ZS,3,A,Agreeable,Agreeable,他者の評価で一心たん助を即撤回、「焼かないでいい」など多数に歩調を合わせ、最終案にも即同意。
7,ZS,3,B,Moderate,Moderate,0秒は二次会と位置付けたり、辛口レビュー共有で一部に異議を唱える一方、最終決定（暴走）には同意。
7,ZS,3,C,Agreeable,Moderate,「夜ならいつでも」「合わせます」など受容的で、最終的に暴走案にも賛同。
7,ZS,3,D,Moderate,Moderate,他者の要望（焼きへのこだわり無し、アクセス条件）を取り込みつつ自案を整える。賛同と舵取りのバランス型。
7,ZS,3,E,Agreeable,Moderate,時間・場所・焼きへのこだわり無しを表明し、暴走案・コース可否などにも柔軟に同意。
7,ZS,4,A,Agreeable,Agreeable,他者の肉希望に即同調、焼く/焼かないや店選定で柔軟に合わせ、最終案にも即賛同。
7,ZS,4,B,Moderate,Moderate,自案を推しつつも価格や他案に対する柔軟な反応（「有楽町のでもいい」）もあり、同調と牽制のバランス型。
7,ZS,4,C,Agreeable,Moderate,「合わせます」「どこも美味しそう」など同調が多く、最終的にも暴走案に賛成。
7,ZS,4,D,Moderate,Moderate,提案・仕切りつつも他者の意見（焼きへのこだわり無/コスト/レビュー）を踏まえて調整し、過度に反対しない。
7,ZS,4,E,Agreeable,Moderate,焼きの有無やコース/単品、ワイン共有などに柔軟に賛同し、最終プランも受け入れ。
7,ZS,5,A,Agreeable,Agreeable,他者の提案に乗る発言が多く、レビューを受けて自案（有楽町）を撤回、最終案にも賛同した。
7,ZS,5,B,Moderate,Moderate,合意には乗るが、二次会振り分けやレビュー共有など調整も行い、一方的な迎合ではない。
7,ZS,5,C,Agreeable,Moderate,時間・場所ともに柔軟で「話題作りに暴走」など周囲に合わせる姿勢が目立つ。
7,ZS,5,D,Moderate,Moderate,強く方向づける一方、焼くことへのこだわり無し、レビューを踏まえた軌道修正など柔軟さも併存。
7,ZS,5,E,Agreeable,Moderate,焼きへのこだわり無し、ワイン可など他者意見を受け入れ、最終方針にも早期賛同。
41,ND,1,A,Agreeable,Agreeable,スケジュールはCの都合に合わせて19時開始を即決、アレルギー配慮にも積極賛同し、最終決定も他者の意向を確認して進めるなど協調的。
41,ND,1,B,Agreeable,Moderate,日程・時間・店のジャンル・アクセスすべて「大丈夫」「OK」と受容的で、最終確認にも肯定で応答。
41,ND,1,C,Agreeable,Agreeable,日程調整や決定方法で合意形成を促しつつ、最終候補では他者の第一希望（ファイヤーハウス）に合わせてよいと発言し、結論も「決定にしましょう！」とまとめる協調姿勢。
41,ND,2,A,Agreeable,Agreeable,他者の都合（Cの研究室時間）に合わせて19時開始に決定、落花生アレルギーにも即配慮し、「どこでも良い」と選択を委ねるなど協調的。
41,ND,2,B,Agreeable,Moderate,時間・日程・アクセス・店の希望いずれも「大丈夫」「どこでもOK」と受容的で、最終決定の確認にも即同意。
41,ND,2,C,Agreeable,Agreeable,方法論（投票）や時間設定に賛同し、最終的には自身の第1希望ではないファイヤーハウスでよいと合わせるなど、合意形成を優先。
41,ND,3,A,Agreeable,Agreeable,他者の都合（落花生アレルギー・研究室後の開始時刻）を積極的に取り込み、時間も19:00で合意形成するなど協調的。
41,ND,3,B,Agreeable,Moderate,終始「いつでも/どこでも大丈夫」と受容的で、最終決定に対しても異論を示さない。
41,ND,3,C,Agreeable,Agreeable,自分の希望は示しつつも他者の提案に合わせて選好を調整し、最終局面でも「それで良い」と同調して決定を後押しする。
41,ND,4,A,Agreeable,Agreeable,日程・時間・アレルギー配慮などで他者の希望に合わせ、最終決定も他者意見を仰ぎつつ合意形成を促進。
41,ND,4,B,Agreeable,Moderate,「いつでも・どこでもOK」「アクセスもOK」など受容的で、最終候補にも賛同。
41,ND,4,C,Agreeable,Agreeable,時間調整や候補選定方法に同意し、同点後は「ファイヤーハウスで良い」「決定にしましょう」と合意を優先。
41,ND,5,A,Agreeable,Agreeable,日程・時間は他者の都合を踏まえ「19:00〜にしましょう」と調整。アレルギー配慮にも即同意。店選びも合意形成を促し他者の意向確認に終始。
41,ND,5,B,Agreeable,Moderate,日程・時間・アクセス・店の系統すべてに「いつでも／どこでもOK」と同調し、最終決定にも賛成（良いと思う）。
41,ND,5,C,Agreeable,Agreeable,時間は19時を希望しつつも全体合意には即応（そうしましょう）。店は同点上位から他者1位の店に合わせ「ファイヤーハウスで良いですよ」と歩み寄り。
41,CoT,1,A,Agreeable,Agreeable,時間・場所・アレルギー配慮に柔軟に同調し、19時開始を取りまとめ。最終候補の集計・再確認もしつつ他者の意向に沿う姿勢。
41,CoT,1,B,Agreeable,Moderate,日程・時間・アクセス・店の希望いずれも『どこでもOK』で他者提案に追随。最終決定にも即同意（『よいおも』）。
41,CoT,1,C,Agreeable,Agreeable,日程をAの事情に合わせて19日に同意、時間も配慮。タイ決着後に『ファイヤーハウスで良い』と合意形成を優先。
41,CoT,2,A,Agreeable,Agreeable,Cの授業・研究の都合に合わせて開始時刻を19時に決定、落花生回避にも即同意。投票方式の提案で合意形成を促し、他者意見を尊重。
41,CoT,2,B,Agreeable,Moderate,日時・場所・価格帯など全て「どこでもOK」スタンスで追随。「よいおも」と最終同意。反対や固執は見られない。
41,CoT,2,C,Agreeable,Agreeable,時間帯や場所で他者に歩調を合わせ、最終候補でもAの1位に合わせて「ファイヤーハウスで良い」と譲歩。全体に協調的。
41,CoT,3,A,Agreeable,Agreeable,日程・時間は他者事情（Cの研究室後）に合わせ19時開始を提案し了承。アレルギー配慮にも即同意し、店選びも柔軟に追随。
41,CoT,3,B,Agreeable,Moderate,日程・時間・場所すべて「どこでもOK」と合わせ、最終候補（ファイヤーハウス）にも「良いと思う」と即賛同する姿勢。
41,CoT,3,C,Moderate,Agreeable,自分の制約（落花生アレルギー、研究室時間、初見店希望）は示す一方、最終はファイヤーハウスで良いと譲歩し、合意形成に寄与。
41,CoT,4,A,Agreeable,Agreeable,Cの19時提案を受け入れ、アレルギー配慮にも即同意。最終局面でも再計算を共有し他者の同意を仰ぐなど協調的。
41,CoT,4,B,Agreeable,Moderate,日程・時間・場所・店いずれも「大丈夫」「OK」と賛同が多く、最終決定にも即同意。
41,CoT,4,C,Agreeable,Agreeable,多数の「そうしましょう」「〜で良いです」と譲歩。ファイヤーハウス→もり川への切替にも抵抗せず決定を後押し。
41,CoT,5,A,Agreeable,Agreeable,Cの都合に合わせて開始時刻を19時に決定、アレルギー配慮を即同意し、最終決定でも他者意見を促進するなど同調的。
